# cluster id x y r_tot_mag  -THE IDs DO NOT MATCH TO THE ONES IN THE GENERAL CATALOGUE
         A85  111536     7150.144    18100.406   23.170
         A85  112235     1698.609    18247.189   20.760
         A85  112586    16677.838    18316.609   21.700
         A85  112917    22310.572    18318.164   22.510
         A85  113113    21383.551    18369.760   22.340
         A85  113762      713.606    18456.615   22.270
         A85  114615     7408.942    18581.309   22.680
         A85  114945    17315.004    18637.055   23.040
         A85  115065    11574.690    18704.838   20.980
         A85  115510    16027.732    18734.135   22.860
         A85  115547     1225.016    18698.980   22.690
         A85  115639     7737.281    18736.764   22.970
         A85  115729    11274.059    18798.252   21.360
         A85  115852    16910.680    18807.627   21.020
         A85  115946    16308.880    18844.693   21.610
         A85  116169    11472.317    18821.742   22.530
         A85  117982     9760.623    19126.648   21.220
         A85  118079    17916.914    19099.973   22.060
         A85  119760    20986.670    19333.301   22.750
         A85  119806     5961.289    19348.545   22.900
         A85  119859    17388.123    19350.240   23.140
         A85  120310     9070.929    19452.604   22.020
         A85  120382    12059.112    19444.934   23.250
         A85  121646     5930.975    19662.408   20.970
         A85  121692    12700.771    19697.373   21.350
         A85  121709    12766.479    19715.367   21.020
         A85  121926     2985.716    19660.428   23.270
         A85  123632     3410.648    19998.311   21.480
         A85  124132    10492.300    20050.256   22.110
         A85  124189     5401.183    20033.027   23.080
         A85  124606    16325.165    20136.121   21.610
         A85  124882    10439.751    20178.016   22.400
         A85  125243     4188.434    20257.467   22.550
         A85  126076    19258.916    20403.803   22.230
         A85  128508     9126.288    21412.266   21.580
         A85  128861    12804.642    21736.920   23.260
         A85  129095    13210.578    21140.061   20.270
         A85  129572    15447.811    22354.832   21.140
         A85  130295    18004.439    22102.180   22.780
         A85  130414    19504.871    22153.029   22.620
         A85  130437     8633.688    22037.498   20.470
         A85  130766    20844.783    22030.762   22.620
         A85  131221    20236.990    21393.832   22.600
         A85  131453    11000.357    21106.543   22.130
         A85  131594    12256.229    21702.451   22.360
         A85  131934    19421.564    21166.238   21.270
         A85  132291     4925.246    21816.422   22.180
         A85  132800    13878.050    21572.605   23.040
         A85  133213     8728.829    21655.002   22.010
         A85  133778     5810.003    20590.119   20.450
         A85  133801    18140.568    21507.646   21.110
         A85  134088     8838.384    21448.012   22.640
         A85  134233    11927.454    21063.135   21.520
         A85  134579    14708.983    21292.086   21.660
         A85  134592    17293.754    20974.594   20.630
         A85  134927     8025.668    20956.662   20.350
         A85  135346     5704.294    21254.088   23.420
         A85  137422     5735.365    21089.404   21.300
         A85  138179    20416.512    20958.086   21.890
        A119    1198    14644.554      946.181   22.330
        A119    2611    15565.269     1382.439   18.510
        A119    3263    12222.843     1606.596   19.560
        A119    3344    14788.664     1405.015   21.480
        A119    4205    19882.037     1588.322   22.420
        A119    4493    14794.029     1623.532   22.510
        A119    4518     5354.496     1650.477   21.370
        A119    4584     5359.655     1657.028   21.550
        A119    6259    17812.639     1959.963   23.080
        A119    6407    17650.018     2030.008   22.130
        A119    6431    18279.793     2024.559   21.580
        A119    7873     8360.263     2309.510   22.200
        A119    8530    18903.705     2429.306   22.120
        A119    8872    11323.209     2502.625   22.740
        A119    8931    20626.949     2578.883   20.570
        A119    9236    15557.572     2578.370   22.500
        A119   10339    19438.227     2792.268   22.570
        A119   11753     7861.176     3184.174   21.050
        A119   11809    12615.004     3074.781   22.120
        A119   12215    19866.281     3168.688   22.340
        A119   13172    15040.009     3481.765   20.330
        A119   13570    17343.340     3479.763   21.630
        A119   13842     2438.319     3545.129   20.520
        A119   14812     9940.400     3651.287   22.080
        A119   14965    12985.583     3655.716   22.420
        A119   15458    11621.147     3758.463   22.630
        A119   16096     7288.771     3891.081   21.110
        A119   16670    20456.721     4001.011   21.530
        A119   17831    13582.273     4125.323   21.820
        A119   18115     8585.663     4172.580   21.790
        A119   19276    11541.281     4299.336   23.090
        A119   22480    12254.242     4835.582   20.770
        A119   22499     6860.367     4835.108   21.160
        A119   23259    14183.969     4919.636   21.550
        A119   24820     1779.276     5138.065   21.920
        A119   26006     8603.901     5282.945   22.280
        A119   26520    16230.656     5429.982   20.850
        A119   26823    15299.074     5415.842   21.880
        A119   27424    11252.059     5522.914   21.540
        A119   28133     7147.568     5603.425   22.740
        A119   28739    13239.586     5792.128   21.400
        A119   28823    12759.822     5755.537   21.070
        A119   29778     9953.597     5872.261   23.100
        A119   30497    14629.251     6037.019   21.580
        A119   34094    12210.829     6557.472   21.720
        A119   34758    10418.342     6686.708   21.100
        A119   35025    12481.138     6732.865   21.710
        A119   35215    14609.646     6742.676   21.450
        A119   35748     7898.556     6887.804   20.480
        A119   36764     5953.083     6934.461   22.700
        A119   36911     7878.189     7011.821   21.060
        A119   37182     5958.918     7047.612   21.700
        A119   37371    18906.520     7154.452   19.640
        A119   38454     8181.104     7556.321   20.460
        A119   38584    10609.674     7244.359   22.450
        A119   38762    10612.105     7260.293   22.200
        A119   39011     8939.813     7318.799   22.160
        A119   39053     9728.963     7337.391   21.010
        A119   39087    12527.729     7313.846   21.100
        A119   39299    14023.948     7412.201   20.460
        A119   39444     3779.360     7397.202   20.330
        A119   39788    18270.924     7434.350   21.250
        A119   40040    17817.662     7451.176   21.710
        A119   40075    12182.893     7484.736   21.250
        A119   42020    13233.109     7749.213   21.730
        A119   42704     8788.574     7830.207   22.440
        A119   43322     3956.570     7920.495   22.750
        A119   43664    14474.750     8066.183   20.790
        A119   44009     7201.571     8292.446   20.600
        A119   44395     2255.767     8153.773   20.610
        A119   44571    11936.412     8201.951   20.130
        A119   44882     9891.150     8208.654   21.740
        A119   45036    10976.347     8218.830   21.430
        A119   45120     5972.266     8237.670   21.750
        A119   46005     9593.674     8436.164   21.190
        A119   46136    12694.235     8473.017   20.800
        A119   46484     9953.189     8664.589   20.670
        A119   46648     6468.119     8502.528   22.850
        A119   46676    13832.311     8577.901   21.140
        A119   47124    11003.775     8651.151   20.650
        A119   47186     8550.686     8614.041   21.730
        A119   47457     8992.769     8669.275   21.950
        A119   47463    11581.703     8746.538   20.590
        A119   47542     8999.229     8659.560   22.280
        A119   48240     6376.631     8785.271   22.330
        A119   49221    11011.674     9040.123   20.170
        A119   49798     6667.986     9140.884   19.390
        A119   49985    10328.228     9070.193   22.460
        A119   49998     8929.154     9088.790   22.960
        A119   50249     9253.379     9149.572   21.640
        A119   50397    14251.370     9315.564   20.280
        A119   50532    15645.905     9229.272   20.980
        A119   50739    12474.539     9245.136   21.720
        A119   51135     9237.771     9282.980   21.910
        A119   51668     6841.966     9475.631   19.700
        A119   51795    15509.707     9442.637   21.250
        A119   51846     8889.956     9430.819   21.150
